Entry	Gene ontology (cellular component)
Q6Q420	cytosolic small ribosomal subunit [GO:0022627]
Q4V8T0	cytoplasm [GO:0005737]
Q6TLE4	early endosome [GO:0005769]; early endosome membrane [GO:0031901]; ER membrane protein complex [GO:0072546]; Golgi apparatus [GO:0005794]; Golgi membrane [GO:0000139]; integral component of membrane [GO:0016021]; plasma membrane [GO:0005886]
Q1LUK1	MICOS complex [GO:0061617]; mitochondrial crista junction [GO:0044284]; mitochondrial inner membrane [GO:0005743]
B3DIY3	nuclear replication fork [GO:0043596]
A4IG61	integral component of membrane [GO:0016021]; mitochondrial outer membrane [GO:0005741]; mitochondrion [GO:0005739]
Q6NZ07	endoplasmic reticulum membrane [GO:0005789]; integral component of membrane [GO:0016021]; plasma membrane [GO:0005886]
Q6IQ69	integral component of Golgi membrane [GO:0030173]; integral component of plasma membrane [GO:0005887]; membrane [GO:0016020]; plasma membrane [GO:0005886]
Q6DRH5	box H/ACA snoRNP complex [GO:0031429]; box H/ACA telomerase RNP complex [GO:0090661]; telomerase holoenzyme complex [GO:0005697]
Q4V8V2	cytosol [GO:0005829]; peroxisome [GO:0005777]
Q5SPD7	cytosol [GO:0005829]
Q66HY8	endoplasmic reticulum [GO:0005783]
Q0P427	
Q803C9	endoplasmic reticulum membrane [GO:0005789]; integral component of membrane [GO:0016021]
Q4V9P3	cytoplasm [GO:0005737]; nucleus [GO:0005634]; plasma membrane [GO:0005886]
Q6IQ97	nuclear speck [GO:0016607]; nucleus [GO:0005634]
Q7T005	centrosome [GO:0005813]; cleavage furrow [GO:0032154]; endocytic vesicle [GO:0030139]; endosome [GO:0005768]; midbody [GO:0030496]; recycling endosome [GO:0055037]; recycling endosome membrane [GO:0055038]
Q3LGD4	cleavage furrow [GO:0032154]; endocytic vesicle [GO:0030139]; endosome [GO:0005768]; midbody [GO:0030496]; recycling endosome membrane [GO:0055038]
Q6TNR1	cytoplasm [GO:0005737]
A2CEA7	endoplasmic reticulum membrane [GO:0005789]; plasma membrane [GO:0005886]
Q7ZWJ7	cytosol [GO:0005829]; endoplasmic reticulum [GO:0005783]; ribosome [GO:0005840]
Q6DH02	mitochondrial large ribosomal subunit [GO:0005762]; mitochondrion [GO:0005739]
F1Q8J0	U12-type spliceosomal complex [GO:0005689]
Q90ZM2	endoplasmic reticulum [GO:0005783]; endoplasmic reticulum membrane [GO:0005789]; integral component of membrane [GO:0016021]; Sec61 translocon complex [GO:0005784]
Q9I9R3	basolateral plasma membrane [GO:0016323]; integral component of membrane [GO:0016021]
B8JLQ0	L-cysteine desulfurase complex [GO:1990221]; mitochondrion [GO:0005739]; nucleus [GO:0005634]
Q803C7	endoplasmic reticulum membrane [GO:0005789]; integral component of plasma membrane [GO:0005887]; plasma membrane [GO:0005886]
Q7SXW3	
Q5RHU7	centriole [GO:0005814]; centrosome [GO:0005813]; cytoplasm [GO:0005737]; microtubule [GO:0005874]; nucleus [GO:0005634]
Q6NYD4	nucleolus [GO:0005730]; preribosome, large subunit precursor [GO:0030687]
A3KNK7	mediator complex [GO:0016592]
Q5SNQ9	nucleoplasm [GO:0005654]
Q5U3U7	endoplasmic reticulum membrane [GO:0005789]; integral component of plasma membrane [GO:0005887]
Q503I8	cytoplasm [GO:0005737]; cytosol [GO:0005829]; nucleus [GO:0005634]
Q2TJA6	cytoplasm [GO:0005737]; plasma membrane [GO:0005886]
Q9MIY9	integral component of membrane [GO:0016021]; mitochondrial inner membrane [GO:0005743]; respirasome [GO:0070469]
Q8JFB7	endoplasmic reticulum membrane [GO:0005789]; integral component of membrane [GO:0016021]; SPOTS complex [GO:0035339]
Q91994	nucleus [GO:0005634]
Q4U0S5	Cdc73/Paf1 complex [GO:0016593]; nucleus [GO:0005634]; transcriptionally active chromatin [GO:0035327]
Q7SXM7	Cajal body [GO:0015030]; MLL1 complex [GO:0071339]; nuclear speck [GO:0016607]; nucleus [GO:0005634]; precatalytic spliceosome [GO:0071011]; spliceosomal tri-snRNP complex [GO:0097526]; U2-type precatalytic spliceosome [GO:0071005]; U4/U6 x U5 tri-snRNP complex [GO:0046540]; U4atac snRNP [GO:0005690]; U4 snRNP [GO:0005687]
Q2EY13	integral component of membrane [GO:0016021]
Q32LU7	mitochondrion [GO:0005739]; ribosome [GO:0005840]
Q6NV32	nucleus [GO:0005634]
Q5RFV4	cytoplasm [GO:0005737]; Golgi apparatus [GO:0005794]; integral component of membrane [GO:0016021]; ubiquitin ligase complex [GO:0000151]
Q9PTJ3	nucleus [GO:0005634]; protein-containing complex [GO:0032991]
Q6P6Y1	recycling endosome [GO:0055037]; trans-Golgi network [GO:0005802]
Q6P5L3	cytosolic large ribosomal subunit [GO:0022625]
Q6PC69	cytosolic large ribosomal subunit [GO:0022625]
Q08CG8	
A2T929	host cell nucleus [GO:0042025]; nucleus [GO:0005634]; RNA polymerase II transcription regulator complex [GO:0090575]
Q6NV12	integral component of plasma membrane [GO:0005887]
Q6DHF9	cytoplasm [GO:0005737]; nucleus [GO:0005634]; transcription regulator complex [GO:0005667]
Q6DC17	centrosome [GO:0005813]; cytoplasm [GO:0005737]; gamma-tubulin ring complex [GO:0008274]; spindle [GO:0005819]
P0CI65	cilium [GO:0005929]
A1XQY0	integral component of membrane [GO:0016021]
A1L1F1	mitochondrial inner membrane [GO:0005743]; nucleus [GO:0005634]
Q6DBY0	nuclear membrane [GO:0031965]; nuclear pore outer ring [GO:0031080]
Q5RG82	cytoplasm [GO:0005737]; cytoskeleton [GO:0005856]; nucleus [GO:0005634]
Q5XJR6	endoplasmic reticulum [GO:0005783]; integral component of membrane [GO:0016021]; SPOTS complex [GO:0035339]
A5PN28	collagen trimer [GO:0005581]; extracellular matrix [GO:0031012]; extracellular space [GO:0005615]
Q08BW0	
Q567J8	nucleus [GO:0005634]
Q9W6A8	integral component of plasma membrane [GO:0005887]; photoreceptor outer segment [GO:0001750]
Q6NYZ4	extracellular space [GO:0005615]
Q7ZVS3	centriole [GO:0005814]; centrosome [GO:0005813]; cytoplasm [GO:0005737]; deuterosome [GO:0098536]; nucleolus [GO:0005730]; nucleus [GO:0005634]; spindle pole [GO:0000922]
A2BID7	nucleus [GO:0005634]
A8WGP3	cytoplasm [GO:0005737]; microtubule organizing center [GO:0005815]
Q6P112	
B0UXH6	cytoplasm [GO:0005737]; plasma membrane [GO:0005886]
Q6TLF6	cytoplasm [GO:0005737]; nucleus [GO:0005634]
B8XY56	endoplasmic reticulum lumen [GO:0005788]; extracellular region [GO:0005576]; lysosomal lumen [GO:0043202]
Q7T384	integral component of membrane [GO:0016021]
Q6DHG0	chromosome [GO:0005694]; nucleus [GO:0005634]
Q6TGU2	condensed chromosome kinetochore [GO:0000777]; lysosomal membrane [GO:0005765]; nuclear pore outer ring [GO:0031080]; Seh1-associated complex [GO:0035859]
Q1LY77	chromosome [GO:0005694]; nuclear speck [GO:0016607]; Set1C/COMPASS complex [GO:0048188]
B2ZFP3	nuclear replication fork [GO:0043596]; nucleus [GO:0005634]
Q9I9P9	cytoplasm [GO:0005737]; nucleus [GO:0005634]; transcription regulator complex [GO:0005667]
Q5BL35	Cul3-RING ubiquitin ligase complex [GO:0031463]; cytoplasm [GO:0005737]; nucleus [GO:0005634]
Q9W741	extracellular space [GO:0005615]; Golgi apparatus [GO:0005794]; synapse [GO:0045202]
H9BFW7	cytoplasm [GO:0005737]
Q5U3S7	cytoplasm [GO:0005737]; nucleus [GO:0005634]
Q9MIX9	integral component of membrane [GO:0016021]; mitochondrial membrane [GO:0031966]; respirasome [GO:0070469]
Q503L1	cytoplasm [GO:0005737]; membrane [GO:0016020]
Q6GQN5	centrosome [GO:0005813]; cytoplasm [GO:0005737]; manchette [GO:0002177]; microtubule cytoskeleton [GO:0015630]; microtubule organizing center [GO:0005815]
Q5PQZ7	bicellular tight junction [GO:0005923]; caveola [GO:0005901]; integral component of membrane [GO:0016021]; lateral plasma membrane [GO:0016328]; membrane [GO:0016020]; plasma membrane [GO:0005886]; sarcolemma [GO:0042383]
Q9I8P2	extracellular space [GO:0005615]
Q6P0D0	cytoplasm [GO:0005737]; nucleus [GO:0005634]
Q6PHI9	endomembrane system [GO:0012505]; endosome [GO:0005768]; plasma membrane [GO:0005886]
A0JMF8	extracellular region [GO:0005576]; nucleus [GO:0005634]
Q5RJA1	nucleus [GO:0005634]
Q6DRJ9	cytoplasm [GO:0005737]; plasma membrane [GO:0005886]
B0S6C5	
Q7ZU13	integral component of membrane [GO:0016021]; mitochondrial inner membrane [GO:0005743]
O73872	cytosol [GO:0005829]; extracellular region [GO:0005576]; extracellular space [GO:0005615]; mitochondrion [GO:0005739]; nucleus [GO:0005634]; peroxisome [GO:0005777]
Q6DHK8	endoplasmic reticulum membrane [GO:0005789]; Golgi membrane [GO:0000139]; integral component of membrane [GO:0016021]; plasma membrane [GO:0005886]
Q6DGH9	nucleus [GO:0005634]
Q5SPC5	basolateral plasma membrane [GO:0016323]; cell projection [GO:0042995]; endoplasmic reticulum membrane [GO:0005789]; Golgi membrane [GO:0000139]; integral component of membrane [GO:0016021]; presynaptic active zone membrane [GO:0048787]; synaptic vesicle membrane [GO:0030672]
Q91981	nucleus [GO:0005634]
Q9PTP1	nucleus [GO:0005634]; PCNA complex [GO:0043626]; PCNA-p21 complex [GO:0070557]
Q5XIY8	nucleus [GO:0005634]
Q5XJ36	cytoplasm [GO:0005737]; cytosol [GO:0005829]; endoplasmic reticulum [GO:0005783]; membrane raft [GO:0045121]; mitochondrion [GO:0005739]; nucleus [GO:0005634]; plasma membrane [GO:0005886]
Q6IVV8	apical plasma membrane [GO:0016324]; basolateral plasma membrane [GO:0016323]; cation channel complex [GO:0034703]; cilium [GO:0005929]; cytoplasmic vesicle membrane [GO:0030659]; cytoskeleton [GO:0005856]; endoplasmic reticulum [GO:0005783]; integral component of plasma membrane [GO:0005887]; lateral plasma membrane [GO:0016328]; membrane [GO:0016020]; sarcolemma [GO:0042383]; sarcomere [GO:0030017]; sarcoplasmic reticulum membrane [GO:0033017]
Q8QHL5	nucleus [GO:0005634]; PcG protein complex [GO:0031519]; PRC1 complex [GO:0035102]
Q5BLE8	endoplasmic reticulum membrane [GO:0005789]
A3KP59	nucleolus [GO:0005730]; nucleoplasm [GO:0005654]; nucleus [GO:0005634]
Q66HZ2	cytoplasm [GO:0005737]
Q566M8	integral component of membrane [GO:0016021]
Q6IQU6	nucleolus [GO:0005730]; preribosome, large subunit precursor [GO:0030687]
Q7ZTW4	cytoplasm [GO:0005737]; endoplasmic reticulum [GO:0005783]; nucleus [GO:0005634]
Q803X0	integral component of membrane [GO:0016021]; membrane [GO:0016020]; plasma membrane [GO:0005886]
Q1LYG0	cell junction [GO:0030054]; cell projection [GO:0042995]; cytoplasm [GO:0005737]; podosome [GO:0002102]
A0JMG1	Cul3-RING ubiquitin ligase complex [GO:0031463]; cytoplasm [GO:0005737]; nucleus [GO:0005634]
Q5U3I2	cytoplasm [GO:0005737]; nucleus [GO:0005634]
Q6AXL4	
P50541	nucleus [GO:0005634]
Q6P3L0	cytoplasm [GO:0005737]; nucleus [GO:0005634]
E7F0Z8	extracellular region [GO:0005576]
Q6DRN3	nucleolus [GO:0005730]; nucleus [GO:0005634]
Q7ZV00	
Q7SXZ1	endoplasmic reticulum [GO:0005783]; endoplasmic reticulum membrane [GO:0005789]; integral component of membrane [GO:0016021]
P31367	nucleus [GO:0005634]
Q804W2	cytoplasm [GO:0005737]; nucleus [GO:0005634]
Q6DGN0	membrane [GO:0016020]
Q6KFX9	integral component of Golgi membrane [GO:0030173]
Q7ZVM9	nuclear body [GO:0016604]; nucleoplasm [GO:0005654]; RecQ family helicase-topoisomerase III complex [GO:0031422]
B0UYH6	cytoplasm [GO:0005737]; nucleus [GO:0005634]; RNA polymerase II, holoenzyme [GO:0016591]
Q7ZUG0	cytosol [GO:0005829]; methylosome [GO:0034709]; nucleus [GO:0005634]; pICln-Sm protein complex [GO:0034715]; precatalytic spliceosome [GO:0071011]; SMN-Sm protein complex [GO:0034719]; U1 snRNP [GO:0005685]; U2 snRNP [GO:0005686]; U2-type catalytic step 2 spliceosome [GO:0071007]; U2-type precatalytic spliceosome [GO:0071005]; U4/U6 x U5 tri-snRNP complex [GO:0046540]; U4 snRNP [GO:0005687]; U5 snRNP [GO:0005682]
A3KQQ9	extracellular region [GO:0005576]; secretory granule membrane [GO:0030667]; transport vesicle membrane [GO:0030658]
Q6DEL1	integral component of membrane [GO:0016021]
P0CAT2	integral component of membrane [GO:0016021]; mitochondrial inner membrane [GO:0005743]; mitochondrion [GO:0005739]
Q1LVN8	mitochondrion [GO:0005739]
Q7ZVR6	nucleoplasm [GO:0005654]
Q5XJ85	cytoplasm [GO:0005737]; plasma membrane [GO:0005886]
Q6NYD7	endosome [GO:0005768]
A0A0R4IP11	integral component of membrane [GO:0016021]; plasma membrane [GO:0005886]
Q8JHF0	endoplasmic reticulum membrane [GO:0005789]; gamma-secretase complex [GO:0070765]; Golgi cisterna membrane [GO:0032580]; integral component of membrane [GO:0016021]
Q92047	cytoplasm [GO:0005737]
Q5U3A8	early endosome [GO:0005769]
A5D6R3	cytoplasm [GO:0005737]; membrane [GO:0016020]
Q2EI20	cytoplasm [GO:0005737]; nucleus [GO:0005634]
Q66IF1	clathrin-coated vesicle membrane [GO:0030665]; endoplasmic reticulum membrane [GO:0005789]; endoplasmic reticulum tubular network [GO:0071782]; integral component of membrane [GO:0016021]; membrane [GO:0016020]
Q5EAP5	cytoplasm [GO:0005737]; nucleus [GO:0005634]
A4IGC3	centrosome [GO:0005813]; cilium [GO:0005929]; cytoplasm [GO:0005737]; cytosol [GO:0005829]; membrane [GO:0016020]
Q5XIZ9	
Q58EL7	condensed chromosome outer kinetochore [GO:0000940]; cytoplasm [GO:0005737]; kinetochore [GO:0000776]; spindle microtubule [GO:0005876]
Q8UVK2	transcriptionally active chromatin [GO:0035327]; transcription elongation factor complex [GO:0008023]
Q7SZR5	cytoplasm [GO:0005737]; nuclear stress granule [GO:0097165]; nucleus [GO:0005634]; plasma membrane [GO:0005886]
Q9W740	extracellular space [GO:0005615]
Q5U3A7	cytoplasm [GO:0005737]; cytoplasmic vesicle [GO:0031410]; integral component of membrane [GO:0016021]; membrane [GO:0016020]; microtubule cytoskeleton [GO:0015630]; mitochondrial inner membrane [GO:0005743]; mitochondrial intermembrane space [GO:0005758]; mitochondrial membrane [GO:0031966]; plasma membrane [GO:0005886]
Q6NWL1	Golgi membrane [GO:0000139]; plasma membrane [GO:0005886]
Q6P3H4	cytosol [GO:0005829]
Q6TEL1	chromosome, centromeric region [GO:0000775]; cytosol [GO:0005829]; meiotic cohesin complex [GO:0030893]; nuclear cohesin complex [GO:0000798]; nuclear matrix [GO:0016363]; spindle pole [GO:0000922]
Q503P5	integral component of membrane [GO:0016021]
Q90ZY4	cytoplasm [GO:0005737]
Q803F6	cytosolic small ribosomal subunit [GO:0022627]; nucleus [GO:0005634]; plasma membrane [GO:0005886]
Q7T2D0	
A3KP74	mitochondrial matrix [GO:0005759]; mitochondrion [GO:0005739]
Q502K9	
B0R061	nucleus [GO:0005634]; site of double-strand break [GO:0035861]
Q803T2	cytoplasm [GO:0005737]
Q502L1	integral component of membrane [GO:0016021]
Q9MIY5	integral component of membrane [GO:0016021]; mitochondrial proton-transporting ATP synthase complex [GO:0005753]; proton-transporting ATP synthase complex [GO:0045259]; proton-transporting ATP synthase complex, coupling factor F(o) [GO:0045263]
O42367	nucleus [GO:0005634]
Q9YGT4	nucleus [GO:0005634]
Q6PHG2	extracellular space [GO:0005615]
A9JTG5	LUBAC complex [GO:0071797]; ubiquitin ligase complex [GO:0000151]
E7F555	cilium [GO:0005929]; cytoplasm [GO:0005737]; cytoskeleton [GO:0005856]; intraciliary transport particle A [GO:0030991]
Q5RHB5	centrosome [GO:0005813]; chromatin [GO:0000785]; endoplasmic reticulum membrane [GO:0005789]; integral component of membrane [GO:0016021]; mitotic spindle [GO:0072686]; mitotic spindle pole [GO:0097431]; nuclear membrane [GO:0031965]
Q58EJ9	integral component of membrane [GO:0016021]; mitochondrial outer membrane [GO:0005741]
Q7T3H7	core mediator complex [GO:0070847]; mediator complex [GO:0016592]
F1QDI9	MCM8-MCM9 complex [GO:0097362]; MCM complex [GO:0042555]; nucleus [GO:0005634]
Q1LWL8	host cell nucleus [GO:0042025]; nucleus [GO:0005634]
Q566V3	mitochondrion [GO:0005739]
Q503J2	mitochondrion [GO:0005739]
P0C8M4	cytoplasm [GO:0005737]
A9JTH1	
Q7SXI6	centrosome [GO:0005813]; cytoplasm [GO:0005737]; kinesin complex [GO:0005871]; kinetochore [GO:0000776]; microtubule [GO:0005874]; spindle [GO:0005819]
Q9PSJ0	nucleus [GO:0005634]
Q8JIU7	cytoplasm [GO:0005737]; nascent polypeptide-associated complex [GO:0005854]; nucleus [GO:0005634]
F1QG30	cytoplasm [GO:0005737]; integral component of membrane [GO:0016021]; mitochondrial inner membrane [GO:0005743]; mitochondrial intermembrane space [GO:0005758]
Q8AYN0	integral component of plasma membrane [GO:0005887]; photoreceptor outer segment [GO:0001750]
Q5XJQ7	nucleus [GO:0005634]
Q08BN9	extracellular region [GO:0005576]
Q7ZV90	mitochondrion [GO:0005739]; nucleus [GO:0005634]; replication fork [GO:0005657]
Q90474	A band [GO:0031672]; cell surface [GO:0009986]; cytoplasm [GO:0005737]; cytosol [GO:0005829]; melanosome [GO:0042470]; myelin sheath [GO:0043209]; neuronal cell body [GO:0043025]; nucleus [GO:0005634]; perinuclear region of cytoplasm [GO:0048471]; plasma membrane [GO:0005886]; protein-containing complex [GO:0032991]; Z disc [GO:0030018]
Q1LWL6	
Q8AWZ0	nucleus [GO:0005634]
Q68EH7	nucleus [GO:0005634]
B3F211	extracellular region [GO:0005576]; extracellular space [GO:0005615]
Q04896	nucleus [GO:0005634]; RSC-type complex [GO:0016586]
Q1LUC3	centrosome [GO:0005813]; cytoplasm [GO:0005737]; nucleus [GO:0005634]
Q58G59	cilium [GO:0005929]; cytoplasm [GO:0005737]; Hedgehog signaling complex [GO:0035301]; kinesin complex [GO:0005871]; microtubule [GO:0005874]
Q5U3H2	chromosome [GO:0005694]; nucleus [GO:0005634]
Q6PFQ0	cytoplasm [GO:0005737]; nucleus [GO:0005634]
A5PLK2	cytosol [GO:0005829]; nucleus [GO:0005634]
Q566U4	cytoplasm [GO:0005737]; cytosol [GO:0005829]; nucleus [GO:0005634]
A8WFR0	cytoplasmic vesicle membrane [GO:0030659]; dendrite membrane [GO:0032590]; early endosome membrane [GO:0031901]; endoplasmic reticulum-Golgi intermediate compartment membrane [GO:0033116]; endosome membrane [GO:0010008]; growth cone membrane [GO:0032584]; integral component of membrane [GO:0016021]; late endosome membrane [GO:0031902]; lysosomal membrane [GO:0005765]; plasma membrane [GO:0005886]; recycling endosome membrane [GO:0055038]; synaptic vesicle membrane [GO:0030672]
Q801G2	integral component of membrane [GO:0016021]; plasma membrane [GO:0005886]
Q6PBX5	cytoplasm [GO:0005737]; nucleus [GO:0005634]; plasma membrane [GO:0005886]
B6RSP1	centrosome [GO:0005813]; cytoplasm [GO:0005737]; zonula adherens [GO:0005915]
Q5BJ10	cytoplasm [GO:0005737]; nucleus [GO:0005634]
A4IG55	cytoplasm [GO:0005737]; membrane [GO:0016020]; nucleus [GO:0005634]
F1QCC6	anchored component of plasma membrane [GO:0046658]; cell surface [GO:0009986]; collagen-containing extracellular matrix [GO:0062023]; extracellular region [GO:0005576]; extracellular space [GO:0005615]; synapse [GO:0045202]
Q5XJ54	cytosol [GO:0005829]; nucleus [GO:0005634]
A9JRI0	
Q5PNN8	cytoplasm [GO:0005737]; nucleus [GO:0005634]
Q8AWZ2	nucleus [GO:0005634]
A7MBP4	centrosome [GO:0005813]; ciliary basal body [GO:0036064]; cytoplasm [GO:0005737]; intraciliary transport particle B [GO:0030992]; motile cilium [GO:0031514]
Q08BJ2	nucleus [GO:0005634]
A8E534	nucleus [GO:0005634]
Q6DHH7	
Q5PR61	integral component of membrane [GO:0016021]; lysosomal membrane [GO:0005765]
Q6P5J6	
Q803V5	cytoplasm [GO:0005737]; TORC1 complex [GO:0031931]; TORC2 complex [GO:0031932]
Q4QRK0	cytoplasm [GO:0005737]
Q5BLD8	cytosol [GO:0005829]
A0JMK5	cytosol [GO:0005829]; early endosome membrane [GO:0031901]
A8C984	cytoplasm [GO:0005737]
Q6P298	cytosol [GO:0005829]
Q1JPS6	integral component of plasma membrane [GO:0005887]
F1R2J1	nucleus [GO:0005634]
Q568A0	nucleolus [GO:0005730]; spliceosomal complex [GO:0005681]
Q6NW85	cytoplasm [GO:0005737]; nucleus [GO:0005634]; ubiquitin ligase complex [GO:0000151]
Q503F2	nucleus [GO:0005634]
A0A0R4IVA4	centrosome [GO:0005813]; cytoplasm [GO:0005737]; kinociliary basal body [GO:1902636]; mitotic spindle [GO:0072686]; nucleolus [GO:0005730]; spindle pole [GO:0000922]
Q01702	nucleus [GO:0005634]
Q56UJ5	integral component of membrane [GO:0016021]
Q90485	haptoglobin-hemoglobin complex [GO:0031838]; hemoglobin complex [GO:0005833]
Q7T3E5	cytoplasm [GO:0005737]; mitochondrion [GO:0005739]
F1QXM5	mitochondrion [GO:0005739]
F1QQC3	basement membrane [GO:0005604]; chromatin [GO:0000785]; endoplasmic reticulum [GO:0005783]; extracellular space [GO:0005615]; membrane [GO:0016020]; nucleus [GO:0005634]
