Entry	Gene ontology (cellular component)
P33313	cytoplasm [GO:0005737]
P49017	extrinsic component of mitochondrial inner membrane [GO:0031314]; mitochondrial matrix [GO:0005759]; mitochondrion [GO:0005739]
P47976	nucleus [GO:0005634]
P53088	cytosol [GO:0005829]; cytosolic tRNA wobble base thiouridylase complex [GO:0002144]; mitochondrion [GO:0005739]
P38818	cytosol [GO:0005829]; nucleus [GO:0005634]
P28240	cytoplasm [GO:0005737]; extracellular region [GO:0005576]; vacuole [GO:0005773]
P43547	
P53178	cytoplasm [GO:0005737]; cytosol [GO:0005829]; endoplasmic reticulum [GO:0005783]; extrinsic component of endoplasmic reticulum membrane [GO:0042406]; nucleus [GO:0005634]; UDP-N-acetylglucosamine transferase complex [GO:0043541]
P29311	cytoplasm [GO:0005737]; cytoplasmic stress granule [GO:0010494]; nucleus [GO:0005634]; plasma membrane [GO:0005886]
Q12064	
P07253	Cbp3p-Cbp6 complex [GO:0061671]; mitochondrial ribosome [GO:0005761]; mitochondrion [GO:0005739]
P38907	condensed nuclear chromosome outer kinetochore [GO:0000942]
P43634	host cell nucleus [GO:0042025]; nucleus [GO:0005634]
P29465	cell periphery [GO:0071944]; cell septum [GO:0030428]; cellular bud neck [GO:0005935]; chitosome [GO:0045009]; cytoplasm [GO:0005737]; cytoplasmic vesicle membrane [GO:0030659]; endoplasmic reticulum [GO:0005783]; incipient cellular bud site [GO:0000131]; integral component of membrane [GO:0016021]; mating projection tip [GO:0043332]; plasma membrane [GO:0005886]; prospore membrane [GO:0005628]
Q12453	cytoplasm [GO:0005737]; nuclear pore [GO:0005643]
P53202	Cul3-RING ubiquitin ligase complex [GO:0031463]; Cul4-RING E3 ubiquitin ligase complex [GO:0080008]; cullin-RING ubiquitin ligase complex [GO:0031461]; cytoplasm [GO:0005737]; nucleus [GO:0005634]; SCF ubiquitin ligase complex [GO:0019005]
P08678	cytoplasm [GO:0005737]; cytosol [GO:0005829]; endoplasmic reticulum membrane [GO:0005789]; intracellular membrane-bounded organelle [GO:0043231]; mitochondrion [GO:0005739]; plasma membrane [GO:0005886]
P53899	cytoplasm [GO:0005737]; nucleus [GO:0005634]
Q12046	Prp19 complex [GO:0000974]; U2-type catalytic step 1 spliceosome [GO:0071006]; U2-type catalytic step 2 spliceosome [GO:0071007]
P28319	anchored component of membrane [GO:0031225]; cellular birth scar [GO:0071597]; extracellular region [GO:0005576]; fungal-type cell wall [GO:0009277]; fungal-type vacuole [GO:0000324]; prospore membrane [GO:0005628]
P15700	cytoplasm [GO:0005737]; nucleus [GO:0005634]
P50112	cell wall [GO:0005618]; extracellular region [GO:0005576]; fungal-type vacuole [GO:0000324]
P25587	integral component of endoplasmic reticulum membrane [GO:0030176]; lipid droplet [GO:0005811]; mitochondrion [GO:0005739]
P38139	endoplasmic reticulum [GO:0005783]; lipid droplet [GO:0005811]
P04173	cytosol [GO:0005829]
P33311	integral component of membrane [GO:0016021]; mitochondrial inner membrane [GO:0005743]; mitochondrion [GO:0005739]; vacuolar membrane [GO:0005774]
P32419	cytoplasm [GO:0005737]; cytosol [GO:0005829]; peroxisomal matrix [GO:0005782]; peroxisome [GO:0005777]
P10962	nucleolus [GO:0005730]; preribosome, large subunit precursor [GO:0030687]
P53048	integral component of plasma membrane [GO:0005887]
P38295	lipid droplet [GO:0005811]; mitochondrial outer membrane [GO:0005741]; mitochondrion [GO:0005739]
P53745	Golgi apparatus [GO:0005794]; integral component of membrane [GO:0016021]
Q03825	cytoplasm [GO:0005737]; nucleus [GO:0005634]
P36084	commitment complex [GO:0000243]; nuclear speck [GO:0016607]; U2AF [GO:0089701]; U2-type prespliceosome [GO:0071004]
Q3E7Y6	chromosome passenger complex [GO:0032133]; cytoplasm [GO:0005737]; nucleus [GO:0005634]; spindle [GO:0005819]
Q02642	cytosol [GO:0005829]; nascent polypeptide-associated complex [GO:0005854]; nucleus [GO:0005634]; polysomal ribosome [GO:0042788]
P53136	nucleolus [GO:0005730]; nucleus [GO:0005634]; preribosome, large subunit precursor [GO:0030687]
P43611	endoplasmic reticulum [GO:0005783]
P12695	mitochondrial pyruvate dehydrogenase complex [GO:0005967]; mitochondrion [GO:0005739]
P35845	cytosol [GO:0005829]; early endosome [GO:0005769]; endoplasmic reticulum [GO:0005783]; Golgi membrane [GO:0000139]; Golgi trans cisterna [GO:0000138]; intracellular membrane-bounded organelle [GO:0043231]; membrane [GO:0016020]; nuclear envelope [GO:0005635]; nuclear outer membrane [GO:0005640]; nucleus-vacuole junction [GO:0071561]
P36147	integral component of membrane [GO:0016021]; mitochondrial inner membrane [GO:0005743]; mitochondrion [GO:0005739]; PAM complex, Tim23 associated import motor [GO:0001405]
Q07987	extracellular region [GO:0005576]; fungal-type cell wall [GO:0009277]; fungal-type vacuole [GO:0000324]
Q04182	cell periphery [GO:0071944]; integral component of membrane [GO:0016021]; plasma membrane [GO:0005886]
P29468	mRNA cleavage and polyadenylation specificity factor complex [GO:0005847]; nucleus [GO:0005634]
P38264	endoplasmic reticulum [GO:0005783]; endoplasmic reticulum membrane [GO:0005789]; integral component of membrane [GO:0016021]; membrane [GO:0016020]; mitochondrion [GO:0005739]
P42841	mRNA cleavage and polyadenylation specificity factor complex [GO:0005847]
P34217	cytoplasm [GO:0005737]; nucleus [GO:0005634]; post-mRNA release spliceosomal complex [GO:0071014]; ribonucleoprotein complex [GO:1990904]
P53203	cell periphery [GO:0071944]; endoplasmic reticulum [GO:0005783]; endoplasmic reticulum tubular network [GO:0071782]; integral component of peroxisomal membrane [GO:0005779]
P00560	cytoplasm [GO:0005737]; cytosol [GO:0005829]; mitochondrion [GO:0005739]; plasma membrane [GO:0005886]
P33333	endoplasmic reticulum [GO:0005783]; integral component of membrane [GO:0016021]; lipid droplet [GO:0005811]
P32598	cell division site [GO:0032153]; cellular bud neck [GO:0005935]; condensed nuclear chromosome kinetochore [GO:0000778]; cytoplasm [GO:0005737]; mating projection base [GO:0001400]; mRNA cleavage and polyadenylation specificity factor complex [GO:0005847]; nucleolus [GO:0005730]; nucleus [GO:0005634]; protein phosphatase type 1 complex [GO:0000164]; spindle pole body [GO:0005816]
Q05778	cytoplasm [GO:0005737]
P38089	cytoplasm [GO:0005737]
P34227	cytosol [GO:0005829]; mitochondrion [GO:0005739]
P33203	nucleus [GO:0005634]; U1 snRNP [GO:0005685]; U2-type prespliceosome [GO:0071004]
P10363	alpha DNA polymerase:primase complex [GO:0005658]; nuclear replication fork [GO:0043596]
P42073	cytosol [GO:0005829]; mRNA cleavage and polyadenylation specificity factor complex [GO:0005847]; nucleus [GO:0005634]
Q12270	Golgi apparatus [GO:0005794]; Golgi membrane [GO:0000139]; integral component of membrane [GO:0016021]; nuclear periphery [GO:0034399]
Q08003	endosome [GO:0005768]; membrane [GO:0016020]
P32445	mitochondrial nucleoid [GO:0042645]; mitochondrion [GO:0005739]; nucleoid [GO:0009295]
P36526	mitochondrial large ribosomal subunit [GO:0005762]; mitochondrion [GO:0005739]
P53724	mitochondrial large ribosomal subunit [GO:0005762]; mitochondrion [GO:0005739]
P11745	chromosome, telomeric region [GO:0000781]; cytosol [GO:0005829]; nucleus [GO:0005634]
Q12213	cytoplasm [GO:0005737]; cytosolic large ribosomal subunit [GO:0022625]; nucleolus [GO:0005730]
P22354	mitochondrial large ribosomal subunit [GO:0005762]; mitochondrion [GO:0005739]
Q07887	dynactin complex [GO:0005869]
P25045	endoplasmic reticulum [GO:0005783]; integral component of membrane [GO:0016021]; serine C-palmitoyltransferase complex [GO:0017059]; SPOTS complex [GO:0035339]
Q3E772	cytoplasm [GO:0005737]; nucleus [GO:0005634]
P39534	
Q08777	integral component of fungal-type vacuolar membrane [GO:0071627]; integral component of membrane [GO:0016021]; plasma membrane [GO:0005886]
Q04472	i-AAA complex [GO:0031942]; integral component of membrane [GO:0016021]; mitochondrial inner membrane [GO:0005743]; mitochondrion [GO:0005739]
P43638	cytoplasm [GO:0005737]; microtubule [GO:0005874]; spindle [GO:0005819]
P38920	chiasma [GO:0005712]; cytoplasm [GO:0005737]; mismatch repair complex [GO:0032300]; mitochondrion [GO:0005739]; MutLalpha complex [GO:0032389]; MutLbeta complex [GO:0032390]; MutLgamma complex [GO:0097587]; nucleus [GO:0005634]
P53141	cellular bud neck [GO:0005935]; cellular bud neck contractile ring [GO:0000142]; cellular bud tip [GO:0005934]; MIH complex [GO:0120155]; myosin II complex [GO:0016460]; site of polarized growth [GO:0030427]; vesicle [GO:0031982]
P22148	cytoplasm [GO:0005737]; nucleus [GO:0005634]
P39016	cytoplasm [GO:0005737]
P53077	mitochondrial respiratory chain complex IV [GO:0005751]; mitochondrion [GO:0005739]
P10566	integral component of membrane [GO:0016021]; mitochondrial inner membrane [GO:0005743]; mitochondrion [GO:0005739]
Q12163	cytoplasm [GO:0005737]; nucleus [GO:0005634]
P40165	cytoplasm [GO:0005737]; mitochondrion [GO:0005739]
Q92316	integral component of membrane [GO:0016021]; oligosaccharyltransferase complex [GO:0008250]; oligosaccharyltransferase I complex [GO:0034998]
P48439	endoplasmic reticulum [GO:0005783]; integral component of membrane [GO:0016021]; oligosaccharyltransferase complex [GO:0008250]
P05150	cytosol [GO:0005829]; intracellular membrane-bounded organelle [GO:0043231]; mitochondrion [GO:0005739]
Q04430	cytoplasm [GO:0005737]; cytosol [GO:0005829]; nucleus [GO:0005634]
Q12511	mitochondrial intermembrane space [GO:0005758]; mitochondrion [GO:0005739]
P38075	mitochondrial intermembrane space [GO:0005758]
Q00618	cytoplasm [GO:0005737]; cytosol [GO:0005829]; peroxisome [GO:0005777]; Rab-protein geranylgeranyltransferase complex [GO:0005968]
Q12036	mitochondrion [GO:0005739]
P19881	cytoplasm [GO:0005737]; nucleus [GO:0005634]
P23287	calcineurin complex [GO:0005955]; cytoplasm [GO:0005737]
P52290	cell periphery [GO:0071944]; fungal-type cell wall [GO:0009277]
P38624	cytoplasm [GO:0005737]; endoplasmic reticulum membrane [GO:0005789]; nucleus [GO:0005634]; proteasome core complex [GO:0005839]; proteasome core complex, beta-subunit complex [GO:0019774]; proteasome storage granule [GO:0034515]
P40302	cytoplasm [GO:0005737]; nuclear outer membrane-endoplasmic reticulum membrane network [GO:0042175]; nucleus [GO:0005634]; proteasome core complex [GO:0005839]; proteasome core complex, alpha-subunit complex [GO:0019773]; proteasome storage granule [GO:0034515]
P42946	endoplasmic reticulum [GO:0005783]; integral component of membrane [GO:0016021]
Q00246	cell periphery [GO:0071944]; cellular bud neck [GO:0005935]; cytoplasm [GO:0005737]; endoplasmic reticulum [GO:0005783]; incipient cellular bud site [GO:0000131]; plasma membrane [GO:0005886]
P38754	cytosolic large ribosomal subunit [GO:0022625]
P02406	cytosolic large ribosomal subunit [GO:0022625]; nucleus [GO:0005634]
P0CX27	cytosolic large ribosomal subunit [GO:0022625]
P51998	mitochondrial large ribosomal subunit [GO:0005762]; mitochondrion [GO:0005739]
O14467	mitochondrion [GO:0005739]; nucleus [GO:0005634]
Q12171	integral component of membrane [GO:0016021]; mitochondrial inner membrane [GO:0005743]; mitochondrion [GO:0005739]
P17505	cytoplasm [GO:0005737]; mitochondrial matrix [GO:0005759]; mitochondrion [GO:0005739]
Q04341	cytoplasm [GO:0005737]; mitochondrial intermembrane space [GO:0005758]; mitochondrion [GO:0005739]; nucleus [GO:0005634]
P40002	cytoplasm [GO:0005737]; nucleus [GO:0005634]
Q06211	Cul8-RING ubiquitin ligase complex [GO:0035361]; nucleus [GO:0005634]
P47164	cytoplasm [GO:0005737]; nucleus [GO:0005634]
P32906	endoplasmic reticulum [GO:0005783]; endoplasmic reticulum membrane [GO:0005789]; integral component of membrane [GO:0016021]; membrane [GO:0016020]
P29952	cytoplasm [GO:0005737]; cytosol [GO:0005829]; nucleus [GO:0005634]
P47083	90S preribosome [GO:0030686]; Mpp10 complex [GO:0034457]; nucleolus [GO:0005730]; nucleoplasm [GO:0005654]; nucleus [GO:0005634]; small nucleolar ribonucleoprotein complex [GO:0005732]; small-subunit processome [GO:0032040]
P40364	extrinsic component of membrane [GO:0019898]; mitochondrial intermembrane space [GO:0005758]; mitochondrial membrane [GO:0031966]; mitochondrion [GO:0005739]
P15424	mitochondrial matrix [GO:0005759]; mitochondrion [GO:0005739]
P48563	cytosol [GO:0005829]; early endosome membrane [GO:0031901]; endosome [GO:0005768]; extrinsic component of membrane [GO:0019898]; Golgi apparatus [GO:0005794]; Golgi membrane [GO:0000139]; trans-Golgi network [GO:0005802]
P47123	nucleus [GO:0005634]
P38626	endoplasmic reticulum membrane [GO:0005789]; integral component of membrane [GO:0016021]; mitochondrial outer membrane [GO:0005741]; mitochondrion [GO:0005739]; nucleus [GO:0005634]; plasma membrane [GO:0005886]
P30771	cytoplasm [GO:0005737]; nucleus [GO:0005634]; polysome [GO:0005844]
P40360	mitochondrial matrix [GO:0005759]
P53617	Nrd1 complex [GO:0035649]; nucleus [GO:0005634]
P53927	cytoplasm [GO:0005737]; nucleolus [GO:0005730]; nucleus [GO:0005634]; preribosome, large subunit precursor [GO:0030687]
P06169	cytoplasm [GO:0005737]; cytosol [GO:0005829]; nucleus [GO:0005634]; replication compartment [GO:0046809]
P40038	cyclin-dependent protein kinase holoenzyme complex [GO:0000307]; cytoplasm [GO:0005737]; nucleus [GO:0005634]
P53632	cytosol [GO:0005829]; nucleolus [GO:0005730]; nucleus [GO:0005634]; TRAMP complex [GO:0031499]
P24867	cyclin-dependent protein kinase holoenzyme complex [GO:0000307]; cytoplasm [GO:0005737]; incipient cellular bud site [GO:0000131]; nucleus [GO:0005634]
P24004	cytosol [GO:0005829]; peroxisomal membrane [GO:0005778]; peroxisome [GO:0005777]
P39718	cytoplasm [GO:0005737]; integral component of peroxisomal membrane [GO:0005779]
Q03289	cell periphery [GO:0071944]; endoplasmic reticulum [GO:0005783]; Golgi apparatus [GO:0005794]; integral component of membrane [GO:0016021]; plasma membrane [GO:0005886]
P39685	cell periphery [GO:0071944]; integral component of membrane [GO:0016021]; mitochondrion [GO:0005739]; nuclear envelope lumen [GO:0005641]; nuclear membrane [GO:0031965]; nuclear periphery [GO:0034399]; nuclear pore [GO:0005643]; nuclear pore transmembrane ring [GO:0070762]
P31382	dolichyl-phosphate-mannose-protein mannosyltransferase Pmt1p-Pmt2p dimer complex [GO:0097582]; dolichyl-phosphate-mannose-protein mannosyltransferase Pmt5p-Pmt2p dimer complex [GO:0097584]; endoplasmic reticulum [GO:0005783]; endoplasmic reticulum membrane [GO:0005789]; integral component of membrane [GO:0016021]
P23594	cytoplasm [GO:0005737]; cytoplasmic stress granule [GO:0010494]; nucleus [GO:0005634]; protein phosphatase type 2A complex [GO:0000159]
P38336	nucleolar ribonuclease P complex [GO:0005655]; ribonuclease MRP complex [GO:0000172]; ribonuclease P complex [GO:0030677]
P47033	anchored component of membrane [GO:0031225]; cell periphery [GO:0071944]; extracellular space [GO:0005615]; fungal-type cell wall [GO:0009277]
P25502	host cell nucleus [GO:0042025]; nucleus [GO:0005634]
Q07800	cytosol [GO:0005829]; phosphatase complex [GO:1903293]; plasma membrane [GO:0005886]
P04161	cytoplasm [GO:0005737]; nucleus [GO:0005634]
Q9ZZX9	mitochondrion [GO:0005739]
Q12223	cytoplasm [GO:0005737]; mitochondrial matrix [GO:0005759]; nucleus [GO:0005634]
P38212	integral component of endoplasmic reticulum membrane [GO:0030176]
Q03530	endoplasmic reticulum [GO:0005783]; integral component of endoplasmic reticulum membrane [GO:0030176]
P32611	mitochondrial large ribosomal subunit [GO:0005762]; mitochondrion [GO:0005739]
Q04598	cytoplasm [GO:0005737]; mitochondrial large ribosomal subunit [GO:0005762]; mitochondrion [GO:0005739]; nucleus [GO:0005634]
P22353	large ribosomal subunit [GO:0015934]; mitochondrial large ribosomal subunit [GO:0005762]; mitochondrion [GO:0005739]
P46946	cytoplasm [GO:0005737]; Mre11 complex [GO:0030870]; nucleoplasm [GO:0005654]; nucleus [GO:0005634]
P47103	cytoplasm [GO:0005737]; cytosol [GO:0005829]
P53854	U2-type spliceosomal complex [GO:0005684]
P54861	cytoplasm [GO:0005737]; cytosol [GO:0005829]; membrane [GO:0016020]; mitochondrial outer membrane [GO:0005741]; mitochondrion [GO:0005739]; peroxisome [GO:0005777]
Q3E808	mitochondrion [GO:0005739]
P40059	chromosome, telomeric region [GO:0000781]; cytoplasm [GO:0005737]; nucleus [GO:0005634]; Rpd3L-Expanded complex [GO:0070210]
P46957	cytosol [GO:0005829]; delta DNA polymerase complex [GO:0043625]; DNA polymerase complex [GO:0042575]; nucleus [GO:0005634]
P50090	cell cortex of cell tip [GO:0051285]; cellular bud neck [GO:0005935]; cellular bud tip [GO:0005934]; Kelch-containing formin regulatory complex [GO:1990615]; mating projection tip [GO:0043332]
P32350	cytoplasm [GO:0005737]; nucleus [GO:0005634]
P33399	nucleolus [GO:0005730]; nucleoplasm [GO:0005654]; nucleus [GO:0005634]; ribonucleoprotein complex [GO:1990904]
P42838	cytoplasm [GO:0005737]; endoplasmic reticulum [GO:0005783]; Golgi apparatus [GO:0005794]; integral component of membrane [GO:0016021]; phospholipid-translocating ATPase complex [GO:1990531]; plasma membrane [GO:0005886]
Q3E827	cytoplasm [GO:0005737]; nucleus [GO:0005634]
P53094	cytoplasm [GO:0005737]; mitochondrion [GO:0005739]
P38174	cytoplasm [GO:0005737]; nucleus [GO:0005634]
P32259	core mediator complex [GO:0070847]; mediator complex [GO:0016592]
Q01662	cytoplasmic stress granule [GO:0010494]; cytosolic ribosome [GO:0022626]
P39943	cytoplasm [GO:0005737]; nucleus [GO:0005634]
P26188	nucleus [GO:0005634]
P32389	Cbf1-Met4-Met28 complex [GO:0089713]; nucleus [GO:0005634]
